ocel_event_id;ocel_object_id;ocel_qualifier
load_veh_cr1932;vh125;VH laded
to_bay_cr1871;cr1871;CR brought to bay
to_bay_cr1871;fl2;FL moved
book_vehs_td570;td570;VHs booked for TD
book_vehs_td570;vh131;booked VHs
collect_hu10191;hu10191;HU collected
to_bay_cr1911;cr1911;CR brought to bay
to_bay_cr1911;fl3;FL moved
load_veh_cr1868;cr1868;CR loaded
load_veh_cr1868;fl1;FL moved
load_veh_cr1868;vh125;VH laded
to_bay_cr1912;cr1912;CR brought to bay
to_bay_cr1912;fl1;FL moved
load_veh_cr1871;cr1871;CR loaded
load_veh_cr1871;fl2;FL moved
load_veh_cr1871;vh125;VH laded
load_veh_cr1911;cr1911;CR loaded
load_veh_cr1911;fl3;FL moved
load_veh_cr1911;vh125;VH laded
to_bay_cr1915;cr1915;CR brought to bay
to_bay_cr1915;fl2;FL moved
to_bay_cr1914;cr1914;CR brought to bay
to_bay_cr1914;fl3;FL moved
load_veh_cr1912;cr1912;CR loaded
load_veh_cr1912;fl1;FL moved
load_veh_cr1912;vh125;VH laded
to_bay_cr1933;cr1933;CR brought to bay
to_bay_cr1933;fl1;FL moved
load_veh_cr1914;cr1914;CR loaded
load_veh_cr1914;fl3;FL moved
load_veh_cr1914;vh125;VH laded
load_veh_cr1915;cr1915;CR loaded
load_veh_cr1915;fl2;FL moved
load_veh_cr1915;vh125;VH laded
load_veh_cr1933;cr1933;CR loaded
load_veh_cr1933;fl1;FL moved
load_veh_cr1933;vh125;VH laded
load_truck_hu10191;hu10191;HU loaded
load_truck_hu10191;cr1930;CR laded
load_truck_hu10191;tr1;TR laded
collect_hu10185;hu10185;HU collected
order_crs_td569;td569;ordered for TD
order_crs_td569;cr1934;CRs ordered
order_crs_td569;cr1935;CRs ordered
order_crs_td569;cr1936;CRs ordered
collect_hu10187;hu10187;HU collected
load_truck_hu10187;hu10187;HU loaded
load_truck_hu10187;cr1930;CR laded
load_truck_hu10187;tr1;TR laded
collect_hu10189;hu10189;HU collected
collect_hu10190;hu10190;HU collected
load_truck_hu10189;hu10189;HU loaded
load_truck_hu10189;cr1930;CR laded
load_truck_hu10189;tr1;TR laded
collect_hu10188;hu10188;HU collected
load_truck_hu10183;hu10183;HU loaded
load_truck_hu10183;cr1925;CR laded
load_truck_hu10183;tr5;TR laded
load_truck_hu10188;hu10188;HU loaded
load_truck_hu10188;cr1930;CR laded
load_truck_hu10188;tr1;TR laded
load_truck_hu10186;hu10186;HU loaded
load_truck_hu10186;cr1925;CR laded
load_truck_hu10186;tr5;TR laded
load_truck_hu10185;hu10185;HU loaded
load_truck_hu10185;cr1925;CR laded
load_truck_hu10185;tr5;TR laded
load_truck_hu10181;hu10181;HU loaded
load_truck_hu10181;cr1925;CR laded
load_truck_hu10181;tr5;TR laded
load_truck_hu10184;hu10184;HU loaded
load_truck_hu10184;cr1925;CR laded
load_truck_hu10184;tr5;TR laded
load_truck_hu10190;hu10190;HU loaded
load_truck_hu10190;cr1930;CR laded
load_truck_hu10190;tr1;TR laded
reg_co580;co580;registered CO
load_truck_hu10182;hu10182;HU loaded
load_truck_hu10182;cr1925;CR laded
load_truck_hu10182;tr5;TR laded
drive_term_cr1930;cr1930;CR moved
drive_term_cr1930;tr1;TR moved
create_td571;co567;TD created for CO
create_td571;td571;created TD
weigh_cr1930;cr1930;CR weighted
weigh_cr1930;fl1;FL weighing
stock_cr1930;cr1930;CR stored
stock_cr1930;fl1;FL moved
drive_term_cr1925;cr1925;CR moved
drive_term_cr1925;tr5;TR moved
weigh_cr1925;cr1925;CR weighted
weigh_cr1925;fl1;FL weighing
stock_cr1925;cr1925;CR stored
stock_cr1925;fl1;FL moved
book_vehs_td571;td571;VHs booked for TD
book_vehs_td571;vh130;booked VHs
reg_co581;co581;registered CO
pick_cr1906;cr1906;CR picked
collect_hu10194;hu10194;HU collected
collect_hu10195;hu10195;HU collected
collect_hu10197;hu10197;HU collected
collect_hu10193;hu10193;HU collected
order_crs_td570;td570;ordered for TD
order_crs_td570;cr1937;CRs ordered
order_crs_td570;cr1938;CRs ordered
order_crs_td570;cr1939;CRs ordered
load_truck_hu10195;hu10195;HU loaded
load_truck_hu10195;cr1906;CR laded
load_truck_hu10195;tr1;TR laded
load_truck_hu10197;hu10197;HU loaded
load_truck_hu10197;cr1906;CR laded
load_truck_hu10197;tr1;TR laded
collect_hu10198;hu10198;HU collected
collect_hu10196;hu10196;HU collected
load_truck_hu10196;hu10196;HU loaded
load_truck_hu10196;cr1906;CR laded
load_truck_hu10196;tr1;TR laded
depart_vh125;vh125;VH departed
depart_vh125;cr1933;CR departed
depart_vh125;cr1915;CR departed
depart_vh125;cr1914;CR departed
depart_vh125;cr1912;CR departed
depart_vh125;cr1911;CR departed
depart_vh125;cr1871;CR departed
depart_vh125;cr1868;CR departed
depart_vh125;cr1932;CR departed
depart_vh125;cr1913;CR departed
depart_vh125;cr1869;CR departed
depart_vh125;td547;TD with CR departure
depart_vh125;td562;TD with CR departure
depart_vh125;td568;TD with CR departure
load_truck_hu10198;hu10198;HU loaded
load_truck_hu10198;cr1906;CR laded
load_truck_hu10198;tr1;TR laded
load_truck_hu10193;hu10193;HU loaded
load_truck_hu10193;cr1906;CR laded
load_truck_hu10193;tr1;TR laded
load_truck_hu10194;hu10194;HU loaded
load_truck_hu10194;cr1906;CR laded
load_truck_hu10194;tr1;TR laded
order_crs_td571;td571;ordered for TD
order_crs_td571;cr1940;CRs ordered
order_crs_td571;cr1941;CRs ordered
order_crs_td571;cr1942;CRs ordered
drive_term_cr1906;cr1906;CR moved
drive_term_cr1906;tr1;TR moved
weigh_cr1906;cr1906;CR weighted
weigh_cr1906;fl3;FL weighing
stock_cr1906;cr1906;CR stored
stock_cr1906;fl3;FL moved
reg_co582;co582;registered CO
create_td572;co574;TD created for CO
create_td572;td572;created TD
create_td573;co573;TD created for CO
create_td573;td573;created TD
book_vehs_td573;td573;VHs booked for TD
book_vehs_td573;vh126;booked VHs
book_vehs_td573;vh129;booked VHs
collect_hu10199;hu10199;HU collected
pick_cr1926;cr1926;CR picked
book_vehs_td572;td572;VHs booked for TD
book_vehs_td572;vh132;booked VHs
create_td574;co572;TD created for CO
create_td574;td574;created TD
reg_co583;co583;registered CO
create_td575;co575;TD created for CO
create_td575;td575;created TD
book_vehs_td574;td574;VHs booked for TD
book_vehs_td574;vh132;booked VHs
load_truck_hu10199;hu10199;HU loaded
load_truck_hu10199;cr1926;CR laded
load_truck_hu10199;tr1;TR laded
order_crs_td573;td573;ordered for TD
order_crs_td573;cr1948;CRs ordered
order_crs_td573;cr1949;CRs ordered
order_crs_td573;cr1950;CRs ordered
pick_cr1948;cr1948;CR picked
collect_hu10200;hu10200;HU collected
collect_hu10203;hu10203;HU collected
collect_hu10201;hu10201;HU collected
drive_term_cr1926;cr1926;CR moved
drive_term_cr1926;tr1;TR moved
weigh_cr1926;cr1926;CR weighted
weigh_cr1926;fl3;FL weighing
stock_cr1926;cr1926;CR stored
stock_cr1926;fl3;FL moved
collect_hu10205;hu10205;HU collected
order_crs_td572;td572;ordered for TD
order_crs_td572;cr1943;CRs ordered
order_crs_td572;cr1944;CRs ordered
order_crs_td572;cr1945;CRs ordered
order_crs_td572;cr1946;CRs ordered
order_crs_td572;cr1947;CRs ordered
load_truck_hu10203;hu10203;HU loaded
load_truck_hu10203;cr1948;CR laded
load_truck_hu10203;tr4;TR laded
load_truck_hu10201;hu10201;HU loaded
load_truck_hu10201;cr1948;CR laded
load_truck_hu10201;tr4;TR laded
load_truck_hu10200;hu10200;HU loaded
load_truck_hu10200;cr1948;CR laded
load_truck_hu10200;tr4;TR laded
load_truck_hu10205;hu10205;HU loaded
load_truck_hu10205;cr1948;CR laded
load_truck_hu10205;tr4;TR laded
collect_hu10204;hu10204;HU collected
reg_co584;co584;registered CO
collect_hu10202;hu10202;HU collected
load_truck_hu10204;hu10204;HU loaded
load_truck_hu10204;cr1948;CR laded
load_truck_hu10204;tr4;TR laded
load_truck_hu10202;hu10202;HU loaded
load_truck_hu10202;cr1948;CR laded
load_truck_hu10202;tr4;TR laded
collect_hu10208;hu10208;HU collected
pick_cr1934;cr1934;CR picked
collect_hu10209;hu10209;HU collected
collect_hu10207;hu10207;HU collected
collect_hu10206;hu10206;HU collected
drive_term_cr1948;cr1948;CR moved
drive_term_cr1948;tr4;TR moved
collect_hu10210;hu10210;HU collected
weigh_cr1948;cr1948;CR weighted
weigh_cr1948;fl1;FL weighing
stock_cr1948;cr1948;CR stored
stock_cr1948;fl1;FL moved
load_truck_hu10206;hu10206;HU loaded
load_truck_hu10206;cr1934;CR laded
load_truck_hu10206;tr2;TR laded
load_truck_hu10207;hu10207;HU loaded
load_truck_hu10207;cr1934;CR laded
load_truck_hu10207;tr2;TR laded
load_truck_hu10208;hu10208;HU loaded
load_truck_hu10208;cr1934;CR laded
load_truck_hu10208;tr2;TR laded
load_truck_hu10209;hu10209;HU loaded
load_truck_hu10209;cr1934;CR laded
load_truck_hu10209;tr2;TR laded
order_crs_td574;td574;ordered for TD
order_crs_td574;cr1951;CRs ordered
order_crs_td574;cr1952;CRs ordered
order_crs_td574;cr1953;CRs ordered
order_crs_td574;cr1954;CRs ordered
order_crs_td574;cr1955;CRs ordered
collect_hu10211;hu10211;HU collected
load_truck_hu10210;hu10210;HU loaded
load_truck_hu10210;cr1934;CR laded
load_truck_hu10210;tr2;TR laded
book_vehs_td575;td575;VHs booked for TD
book_vehs_td575;vh131;booked VHs
load_truck_hu10211;hu10211;HU loaded
load_truck_hu10211;cr1934;CR laded
load_truck_hu10211;tr2;TR laded
collect_hu10213;hu10213;HU collected
pick_cr1954;cr1954;CR picked
create_td576;co581;TD created for CO
create_td576;td576;created TD
reg_co585;co585;registered CO
drive_term_cr1934;cr1934;CR moved
drive_term_cr1934;tr2;TR moved
pick_cr1946;cr1946;CR picked
to_bay_cr1948;cr1948;CR brought to bay
to_bay_cr1948;fl1;FL moved
to_bay_cr1928;cr1928;CR brought to bay
to_bay_cr1928;fl2;FL moved
to_bay_cr1927;cr1927;CR brought to bay
to_bay_cr1927;fl3;FL moved
load_veh_cr1948;cr1948;CR loaded
load_veh_cr1948;fl1;FL moved
load_veh_cr1948;vh126;VH laded
to_bay_cr1930;cr1930;CR brought to bay
to_bay_cr1930;fl1;FL moved
book_vehs_td576;td576;VHs booked for TD
book_vehs_td576;vh129;booked VHs
load_veh_cr1927;cr1927;CR loaded
load_veh_cr1927;fl3;FL moved
load_veh_cr1927;vh126;VH laded
load_veh_cr1928;cr1928;CR loaded
load_veh_cr1928;fl2;FL moved
load_veh_cr1928;vh126;VH laded
to_bay_cr1929;cr1929;CR brought to bay
to_bay_cr1929;fl3;FL moved
load_veh_cr1930;cr1930;CR loaded
load_veh_cr1930;fl1;FL moved
load_veh_cr1930;vh126;VH laded
load_veh_cr1929;cr1929;CR loaded
load_veh_cr1929;fl3;FL moved
load_veh_cr1929;vh126;VH laded
weigh_cr1934;cr1934;CR weighted
weigh_cr1934;fl3;FL weighing
to_bay_cr1931;cr1931;CR brought to bay
to_bay_cr1931;fl2;FL moved
stock_cr1934;cr1934;CR stored
stock_cr1934;fl3;FL moved
collect_hu10212;hu10212;HU collected
collect_hu10220;hu10220;HU collected
collect_hu10215;hu10215;HU collected
collect_hu10221;hu10221;HU collected
collect_hu10216;hu10216;HU collected
collect_hu10218;hu10218;HU collected
create_td577;co582;TD created for CO
create_td577;td577;created TD
collect_hu10223;hu10223;HU collected
collect_hu10217;hu10217;HU collected
to_bay_cr1897;cr1897;CR brought to bay
to_bay_cr1897;fl1;FL moved
load_truck_hu10218;hu10218;HU loaded
load_truck_hu10218;cr1946;CR laded
load_truck_hu10218;tr6;TR laded
load_truck_hu10216;hu10216;HU loaded
load_truck_hu10216;cr1954;CR laded
load_truck_hu10216;tr1;TR laded
load_truck_hu10223;hu10223;HU loaded
load_truck_hu10223;cr1946;CR laded
load_truck_hu10223;tr6;TR laded
load_truck_hu10212;hu10212;HU loaded
load_truck_hu10212;cr1954;CR laded
load_truck_hu10212;tr1;TR laded
load_truck_hu10221;hu10221;HU loaded
load_truck_hu10221;cr1946;CR laded
load_truck_hu10221;tr6;TR laded
load_truck_hu10215;hu10215;HU loaded
load_truck_hu10215;cr1954;CR laded
load_truck_hu10215;tr1;TR laded
load_truck_hu10220;hu10220;HU loaded
load_truck_hu10220;cr1946;CR laded
load_truck_hu10220;tr6;TR laded
load_truck_hu10213;hu10213;HU loaded
load_truck_hu10213;cr1954;CR laded
load_truck_hu10213;tr1;TR laded
load_veh_cr1931;cr1931;CR loaded
load_veh_cr1931;fl2;FL moved
load_veh_cr1931;vh126;VH laded
load_veh_cr1897;cr1897;CR loaded
load_veh_cr1897;fl1;FL moved
load_veh_cr1897;vh126;VH laded
collect_hu10222;hu10222;HU collected
load_truck_hu10217;hu10217;HU loaded
load_truck_hu10217;cr1954;CR laded
load_truck_hu10217;tr1;TR laded
load_truck_hu10222;hu10222;HU loaded
load_truck_hu10222;cr1946;CR laded
load_truck_hu10222;tr6;TR laded
collect_hu10214;hu10214;HU collected
load_truck_hu10214;hu10214;HU loaded
load_truck_hu10214;cr1954;CR laded
load_truck_hu10214;tr1;TR laded
collect_hu10219;hu10219;HU collected
load_truck_hu10219;hu10219;HU loaded
load_truck_hu10219;cr1946;CR laded
load_truck_hu10219;tr6;TR laded
create_td578;co584;TD created for CO
create_td578;td578;created TD
drive_term_cr1954;cr1954;CR moved
drive_term_cr1954;tr1;TR moved
weigh_cr1954;cr1954;CR weighted
weigh_cr1954;fl1;FL weighing
drive_term_cr1946;cr1946;CR moved
drive_term_cr1946;tr6;TR moved
stock_cr1954;cr1954;CR stored
stock_cr1954;fl1;FL moved
weigh_cr1946;cr1946;CR weighted
weigh_cr1946;fl3;FL weighing
create_td579;co568;TD created for CO
create_td579;td579;created TD
stock_cr1946;cr1946;CR stored
stock_cr1946;fl3;FL moved
book_vehs_td577;td577;VHs booked for TD
book_vehs_td577;vh132;booked VHs
reg_co586;co586;registered CO
order_crs_td575;td575;ordered for TD
order_crs_td575;cr1956;CRs ordered
order_crs_td575;cr1957;CRs ordered
order_crs_td575;cr1958;CRs ordered
order_crs_td575;cr1959;CRs ordered
order_crs_td576;td576;ordered for TD
order_crs_td576;cr1960;CRs ordered
order_crs_td576;cr1961;CRs ordered
order_crs_td576;cr1962;CRs ordered
order_crs_td576;cr1963;CRs ordered
pick_cr1961;cr1961;CR picked
collect_hu10225;hu10225;HU collected
collect_hu10228;hu10228;HU collected
book_vehs_td578;td578;VHs booked for TD
book_vehs_td578;vh131;booked VHs
collect_hu10226;hu10226;HU collected
book_vehs_td579;td579;VHs booked for TD
book_vehs_td579;vh131;booked VHs
collect_hu10227;hu10227;HU collected
collect_hu10229;hu10229;HU collected
collect_hu10224;hu10224;HU collected
create_td580;co586;TD created for CO
create_td580;td580;created TD
load_truck_hu10225;hu10225;HU loaded
load_truck_hu10225;cr1961;CR laded
load_truck_hu10225;tr1;TR laded
load_truck_hu10226;hu10226;HU loaded
load_truck_hu10226;cr1961;CR laded
load_truck_hu10226;tr1;TR laded
load_truck_hu10228;hu10228;HU loaded
load_truck_hu10228;cr1961;CR laded
load_truck_hu10228;tr1;TR laded
load_truck_hu10229;hu10229;HU loaded
load_truck_hu10229;cr1961;CR laded
load_truck_hu10229;tr1;TR laded
load_truck_hu10227;hu10227;HU loaded
load_truck_hu10227;cr1961;CR laded
load_truck_hu10227;tr1;TR laded
pick_cr1959;cr1959;CR picked
collect_hu10231;hu10231;HU collected
load_truck_hu10224;hu10224;HU loaded
load_truck_hu10224;cr1961;CR laded
load_truck_hu10224;tr1;TR laded
collect_hu10230;hu10230;HU collected
collect_hu10232;hu10232;HU collected
create_td581;co578;TD created for CO
create_td581;td581;created TD
reg_co587;co587;registered CO
drive_term_cr1961;cr1961;CR moved
drive_term_cr1961;tr1;TR moved
order_crs_td577;td577;ordered for TD
order_crs_td577;cr1964;CRs ordered
weigh_cr1961;cr1961;CR weighted
weigh_cr1961;fl1;FL weighing
stock_cr1961;cr1961;CR stored
stock_cr1961;fl1;FL moved
load_truck_hu10230;hu10230;HU loaded
load_truck_hu10230;cr1959;CR laded
load_truck_hu10230;tr4;TR laded
load_truck_hu10232;hu10232;HU loaded
load_truck_hu10232;cr1959;CR laded
load_truck_hu10232;tr4;TR laded
load_truck_hu10231;hu10231;HU loaded
load_truck_hu10231;cr1959;CR laded
load_truck_hu10231;tr4;TR laded
book_vehs_td581;td581;VHs booked for TD
book_vehs_td581;vh130;booked VHs
order_crs_td579;td579;ordered for TD
order_crs_td579;cr1966;CRs ordered
order_crs_td579;cr1967;CRs ordered
order_crs_td579;cr1968;CRs ordered
order_crs_td579;cr1969;CRs ordered
book_vehs_td580;td580;VHs booked for TD
book_vehs_td580;vh132;booked VHs
order_crs_td581;td581;ordered for TD
order_crs_td581;cr1974;CRs ordered
order_crs_td581;cr1975;CRs ordered
drive_term_cr1959;cr1959;CR moved
drive_term_cr1959;tr4;TR moved
weigh_cr1959;cr1959;CR weighted
weigh_cr1959;fl3;FL weighing
stock_cr1959;cr1959;CR stored
stock_cr1959;fl3;FL moved
depart_vh126;vh126;VH departed
depart_vh126;cr1897;CR departed
depart_vh126;cr1931;CR departed
depart_vh126;cr1929;CR departed
depart_vh126;cr1930;CR departed
depart_vh126;cr1928;CR departed
depart_vh126;cr1927;CR departed
depart_vh126;cr1948;CR departed
depart_vh126;td573;TD with CR departure
depart_vh126;td567;TD with CR departure
depart_vh126;td556;TD with CR departure
order_crs_td578;td578;ordered for TD
order_crs_td578;cr1965;CRs ordered
order_crs_td580;td580;ordered for TD
order_crs_td580;cr1970;CRs ordered
order_crs_td580;cr1971;CRs ordered
order_crs_td580;cr1972;CRs ordered
order_crs_td580;cr1973;CRs ordered
reg_co588;co588;registered CO
pick_cr1975;cr1975;CR picked
collect_hu10234;hu10234;HU collected
collect_hu10233;hu10233;HU collected
collect_hu10239;hu10239;HU collected
pick_cr1949;cr1949;CR picked
collect_hu10237;hu10237;HU collected
load_truck_hu10233;hu10233;HU loaded
load_truck_hu10233;cr1975;CR laded
load_truck_hu10233;tr1;TR laded
create_td582;co587;TD created for CO
create_td582;td582;created TD
collect_hu10240;hu10240;HU collected
load_truck_hu10234;hu10234;HU loaded
load_truck_hu10234;cr1975;CR laded
load_truck_hu10234;tr1;TR laded
pick_cr1936;cr1936;CR picked
pick_cr1941;cr1941;CR picked
pick_cr1963;cr1963;CR picked
pick_cr1974;cr1974;CR picked
collect_hu10247;hu10247;HU collected
collect_hu10249;hu10249;HU collected
collect_hu10255;hu10255;HU collected
collect_hu10256;hu10256;HU collected
to_bay_cr1907;cr1907;CR brought to bay
to_bay_cr1907;fl3;FL moved
to_bay_cr1906;cr1906;CR brought to bay
to_bay_cr1906;fl2;FL moved
to_bay_cr1901;cr1901;CR brought to bay
to_bay_cr1901;fl1;FL moved
load_truck_hu10240;hu10240;HU loaded
load_truck_hu10240;cr1949;CR laded
load_truck_hu10240;tr5;TR laded
load_truck_hu10239;hu10239;HU loaded
load_truck_hu10239;cr1949;CR laded
load_truck_hu10239;tr5;TR laded
create_td583;co588;TD created for CO
create_td583;td583;created TD
load_truck_hu10249;hu10249;HU loaded
load_truck_hu10249;cr1963;CR laded
load_truck_hu10249;tr6;TR laded
load_truck_hu10255;hu10255;HU loaded
load_truck_hu10255;cr1974;CR laded
load_truck_hu10255;tr3;TR laded
load_truck_hu10237;hu10237;HU loaded
load_truck_hu10237;cr1949;CR laded
load_truck_hu10237;tr5;TR laded
load_truck_hu10256;hu10256;HU loaded
load_truck_hu10256;cr1974;CR laded
load_truck_hu10256;tr3;TR laded
collect_hu10246;hu10246;HU collected
load_truck_hu10247;hu10247;HU loaded
load_truck_hu10247;cr1941;CR laded
load_truck_hu10247;tr2;TR laded
collect_hu10235;hu10235;HU collected
load_veh_cr1907;cr1907;CR loaded
load_veh_cr1907;fl3;FL moved
load_veh_cr1907;vh127;VH laded
to_bay_cr1902;cr1902;CR brought to bay
to_bay_cr1902;fl3;FL moved
load_veh_cr1901;cr1901;CR loaded
load_veh_cr1901;fl1;FL moved
load_veh_cr1901;vh127;VH laded
load_veh_cr1902;cr1902;CR loaded
load_veh_cr1902;fl3;FL moved
load_veh_cr1902;vh127;VH laded
load_veh_cr1906;cr1906;CR loaded
load_veh_cr1906;fl2;FL moved
load_veh_cr1906;vh127;VH laded
load_truck_hu10246;hu10246;HU loaded
load_truck_hu10246;cr1941;CR laded
load_truck_hu10246;tr2;TR laded
load_truck_hu10235;hu10235;HU loaded
load_truck_hu10235;cr1949;CR laded
load_truck_hu10235;tr5;TR laded
collect_hu10251;hu10251;HU collected
book_vehs_td582;td582;VHs booked for TD
book_vehs_td582;vh129;booked VHs
book_vehs_td582;vh129;booked VHs
load_truck_hu10251;hu10251;HU loaded
load_truck_hu10251;cr1963;CR laded
load_truck_hu10251;tr6;TR laded
collect_hu10254;hu10254;HU collected
drive_term_cr1975;cr1975;CR moved
drive_term_cr1975;tr1;TR moved
pick_cr1937;cr1937;CR picked
collect_hu10258;hu10258;HU collected
load_truck_hu10254;hu10254;HU loaded
load_truck_hu10254;cr1974;CR laded
load_truck_hu10254;tr3;TR laded
weigh_cr1975;cr1975;CR weighted
weigh_cr1975;fl2;FL weighing
stock_cr1975;cr1975;CR stored
stock_cr1975;fl2;FL moved
collect_hu10241;hu10241;HU collected
load_truck_hu10258;hu10258;HU loaded
load_truck_hu10258;cr1974;CR laded
load_truck_hu10258;tr3;TR laded
load_truck_hu10241;hu10241;HU loaded
load_truck_hu10241;cr1936;CR laded
load_truck_hu10241;tr4;TR laded
collect_hu10264;hu10264;HU collected
collect_hu10265;hu10265;HU collected
create_td584;co571;TD created for CO
create_td584;td584;created TD
collect_hu10244;hu10244;HU collected
collect_hu10253;hu10253;HU collected
load_truck_hu10253;hu10253;HU loaded
load_truck_hu10253;cr1963;CR laded
load_truck_hu10253;tr6;TR laded
collect_hu10252;hu10252;HU collected
collect_hu10250;hu10250;HU collected
load_truck_hu10252;hu10252;HU loaded
load_truck_hu10252;cr1963;CR laded
load_truck_hu10252;tr6;TR laded
load_truck_hu10250;hu10250;HU loaded
load_truck_hu10250;cr1963;CR laded
load_truck_hu10250;tr6;TR laded
collect_hu10245;hu10245;HU collected
load_truck_hu10244;hu10244;HU loaded
load_truck_hu10244;cr1941;CR laded
load_truck_hu10244;tr2;TR laded
reg_co589;co589;registered CO
load_truck_hu10265;hu10265;HU loaded
load_truck_hu10265;cr1937;CR laded
load_truck_hu10265;tr1;TR laded
load_truck_hu10264;hu10264;HU loaded
load_truck_hu10264;cr1937;CR laded
load_truck_hu10264;tr1;TR laded
book_vehs_td584;td584;VHs booked for TD
book_vehs_td584;vh129;booked VHs
book_vehs_td584;vh132;booked VHs
collect_hu10243;hu10243;HU collected
collect_hu10260;hu10260;HU collected
load_truck_hu10243;hu10243;HU loaded
load_truck_hu10243;cr1941;CR laded
load_truck_hu10243;tr2;TR laded
load_truck_hu10245;hu10245;HU loaded
load_truck_hu10245;cr1941;CR laded
load_truck_hu10245;tr2;TR laded
drive_term_cr1936;cr1936;CR moved
drive_term_cr1936;tr4;TR moved
pick_cr1910;cr1910;CR picked
weigh_cr1936;cr1936;CR weighted
weigh_cr1936;fl2;FL weighing
stock_cr1936;cr1936;CR stored
stock_cr1936;fl2;FL moved
collect_hu10248;hu10248;HU collected
load_truck_hu10260;hu10260;HU loaded
load_truck_hu10260;cr1937;CR laded
load_truck_hu10260;tr1;TR laded
load_truck_hu10248;hu10248;HU loaded
load_truck_hu10248;cr1963;CR laded
load_truck_hu10248;tr6;TR laded
collect_hu10236;hu10236;HU collected
load_truck_hu10236;hu10236;HU loaded
load_truck_hu10236;cr1949;CR laded
load_truck_hu10236;tr5;TR laded
collect_hu10257;hu10257;HU collected
collect_hu10271;hu10271;HU collected
load_truck_hu10257;hu10257;HU loaded
load_truck_hu10257;cr1974;CR laded
load_truck_hu10257;tr3;TR laded
book_vehs_td583;td583;VHs booked for TD
book_vehs_td583;vh131;booked VHs
collect_hu10262;hu10262;HU collected
collect_hu10268;hu10268;HU collected
load_truck_hu10262;hu10262;HU loaded
load_truck_hu10262;cr1937;CR laded
load_truck_hu10262;tr1;TR laded
load_truck_hu10271;hu10271;HU loaded
load_truck_hu10271;cr1910;CR laded
load_truck_hu10271;tr4;TR laded
collect_hu10259;hu10259;HU collected
load_truck_hu10259;hu10259;HU loaded
load_truck_hu10259;cr1974;CR laded
load_truck_hu10259;tr3;TR laded
collect_hu10261;hu10261;HU collected
load_truck_hu10268;hu10268;HU loaded
load_truck_hu10268;cr1910;CR laded
load_truck_hu10268;tr4;TR laded
drive_term_cr1963;cr1963;CR moved
drive_term_cr1963;tr6;TR moved
pick_cr1960;cr1960;CR picked
weigh_cr1963;cr1963;CR weighted
weigh_cr1963;fl1;FL weighing
load_truck_hu10261;hu10261;HU loaded
load_truck_hu10261;cr1937;CR laded
load_truck_hu10261;tr1;TR laded
collect_hu10263;hu10263;HU collected
stock_cr1963;cr1963;CR stored
stock_cr1963;fl1;FL moved
create_td585;co589;TD created for CO
create_td585;td585;created TD
load_truck_hu10263;hu10263;HU loaded
load_truck_hu10263;cr1937;CR laded
load_truck_hu10263;tr1;TR laded
collect_hu10275;hu10275;HU collected
reg_co590;co590;registered CO
collect_hu10242;hu10242;HU collected
load_truck_hu10275;hu10275;HU loaded
load_truck_hu10275;cr1960;CR laded
load_truck_hu10275;tr6;TR laded
drive_term_cr1974;cr1974;CR moved
drive_term_cr1974;tr3;TR moved
pick_cr1972;cr1972;CR picked
collect_hu10272;hu10272;HU collected
load_truck_hu10242;hu10242;HU loaded
load_truck_hu10242;cr1941;CR laded
load_truck_hu10242;tr2;TR laded
collect_hu10282;hu10282;HU collected
load_truck_hu10272;hu10272;HU loaded
load_truck_hu10272;cr1960;CR laded
load_truck_hu10272;tr6;TR laded
collect_hu10279;hu10279;HU collected
weigh_cr1974;cr1974;CR weighted
weigh_cr1974;fl2;FL weighing
stock_cr1974;cr1974;CR stored
stock_cr1974;fl2;FL moved
collect_hu10278;hu10278;HU collected
load_truck_hu10279;hu10279;HU loaded
load_truck_hu10279;cr1972;CR laded
load_truck_hu10279;tr3;TR laded
load_truck_hu10282;hu10282;HU loaded
load_truck_hu10282;cr1972;CR laded
load_truck_hu10282;tr3;TR laded
drive_term_cr1941;cr1941;CR moved
drive_term_cr1941;tr2;TR moved
pick_cr1970;cr1970;CR picked
weigh_cr1941;cr1941;CR weighted
weigh_cr1941;fl2;FL weighing
stock_cr1941;cr1941;CR stored
stock_cr1941;fl2;FL moved
collect_hu10287;hu10287;HU collected
load_truck_hu10278;hu10278;HU loaded
load_truck_hu10278;cr1972;CR laded
load_truck_hu10278;tr3;TR laded
order_crs_td584;td584;ordered for TD
order_crs_td584;cr1982;CRs ordered
order_crs_td584;cr1981;CRs ordered
order_crs_td584;cr1983;CRs ordered
order_crs_td584;cr1984;CRs ordered
drive_term_cr1937;cr1937;CR moved
drive_term_cr1937;tr1;TR moved
pick_cr1952;cr1952;CR picked
weigh_cr1937;cr1937;CR weighted
weigh_cr1937;fl2;FL weighing
stock_cr1937;cr1937;CR stored
stock_cr1937;fl2;FL moved
load_truck_hu10287;hu10287;HU loaded
load_truck_hu10287;cr1970;CR laded
load_truck_hu10287;tr2;TR laded
collect_hu10284;hu10284;HU collected
collect_hu10280;hu10280;HU collected
load_truck_hu10284;hu10284;HU loaded
load_truck_hu10284;cr1970;CR laded
load_truck_hu10284;tr2;TR laded
collect_hu10294;hu10294;HU collected
load_truck_hu10280;hu10280;HU loaded
load_truck_hu10280;cr1972;CR laded
load_truck_hu10280;tr3;TR laded
