ocel_id;ocel_type
load_veh_cr1839;Load to Vehicle
to_bay_cr1925;Bring to Loading Bay
to_bay_cr1840;Bring to Loading Bay
load_veh_cr1924;Load to Vehicle
weigh_cr1937;Weigh
stock_cr1937;Place in Stock
to_bay_cr1922;Bring to Loading Bay
load_veh_cr1840;Load to Vehicle
load_veh_cr1922;Load to Vehicle
create_td574;Create Transport Document
load_veh_cr1925;Load to Vehicle
create_td575;Create Transport Document
book_vehs_td575;Book Vehicles
book_vehs_td574;Book Vehicles
create_td576;Create Transport Document
reg_co582;Register Customer Order
pick_cr1934;Pick Up Empty Container
collect_hu10153;Collect Goods
pick_cr1936;Pick Up Empty Container
collect_hu10150;Collect Goods
collect_hu10154;Collect Goods
collect_hu10159;Collect Goods
collect_hu10161;Collect Goods
collect_hu10160;Collect Goods
collect_hu10152;Collect Goods
collect_hu10156;Collect Goods
collect_hu10157;Collect Goods
load_truck_hu10150;Load Truck
load_truck_hu10160;Load Truck
load_truck_hu10161;Load Truck
load_truck_hu10159;Load Truck
load_truck_hu10156;Load Truck
load_truck_hu10157;Load Truck
collect_hu10158;Collect Goods
order_crs_td574;Order Empty Containers
load_truck_hu10152;Load Truck
collect_hu10155;Collect Goods
load_truck_hu10153;Load Truck
collect_hu10151;Collect Goods
book_vehs_td576;Book Vehicles
load_truck_hu10154;Load Truck
load_truck_hu10158;Load Truck
load_truck_hu10155;Load Truck
load_truck_hu10151;Load Truck
pick_cr1926;Pick Up Empty Container
collect_hu10164;Collect Goods
order_crs_td575;Order Empty Containers
order_crs_td576;Order Empty Containers
pick_cr1935;Pick Up Empty Container
collect_hu10169;Collect Goods
collect_hu10165;Collect Goods
collect_hu10172;Collect Goods
drive_term_cr1936;Drive to Terminal
collect_hu10168;Collect Goods
collect_hu10173;Collect Goods
collect_hu10167;Collect Goods
drive_term_cr1934;Drive to Terminal
weigh_cr1934;Weigh
weigh_cr1936;Weigh
stock_cr1934;Place in Stock
stock_cr1936;Place in Stock
collect_hu10171;Collect Goods
collect_hu10163;Collect Goods
collect_hu10166;Collect Goods
collect_hu10170;Collect Goods
collect_hu10162;Collect Goods
load_truck_hu10168;Load Truck
load_truck_hu10163;Load Truck
create_td577;Create Transport Document
reg_co583;Register Customer Order
load_truck_hu10172;Load Truck
load_truck_hu10173;Load Truck
load_truck_hu10169;Load Truck
load_truck_hu10171;Load Truck
load_truck_hu10170;Load Truck
load_truck_hu10167;Load Truck
load_truck_hu10165;Load Truck
load_truck_hu10164;Load Truck
load_truck_hu10166;Load Truck
load_truck_hu10162;Load Truck
drive_term_cr1935;Drive to Terminal
weigh_cr1935;Weigh
stock_cr1935;Place in Stock
drive_term_cr1926;Drive to Terminal
weigh_cr1926;Weigh
book_vehs_td577;Book Vehicles
stock_cr1926;Place in Stock
order_crs_td577;Order Empty Containers
create_td578;Create Transport Document
collect_hu10179;Collect Goods
pick_cr1939;Pick Up Empty Container
collect_hu10177;Collect Goods
collect_hu10174;Collect Goods
collect_hu10176;Collect Goods
collect_hu10175;Collect Goods
collect_hu10178;Collect Goods
load_truck_hu10175;Load Truck
load_truck_hu10174;Load Truck
load_truck_hu10179;Load Truck
load_truck_hu10177;Load Truck
load_truck_hu10178;Load Truck
load_truck_hu10176;Load Truck
reg_co584;Register Customer Order
drive_term_cr1939;Drive to Terminal
weigh_cr1939;Weigh
stock_cr1939;Place in Stock
collect_hu10181;Collect Goods
pick_cr1900;Pick Up Empty Container
pick_cr1919;Pick Up Empty Container
pick_cr1917;Pick Up Empty Container
collect_hu10192;Collect Goods
collect_hu10182;Collect Goods
collect_hu10180;Collect Goods
collect_hu10189;Collect Goods
collect_hu10183;Collect Goods
collect_hu10185;Collect Goods
collect_hu10194;Collect Goods
load_truck_hu10192;Load Truck
book_vehs_td578;Book Vehicles
load_truck_hu10189;Load Truck
load_truck_hu10194;Load Truck
collect_hu10193;Collect Goods
load_truck_hu10185;Load Truck
load_truck_hu10182;Load Truck
load_truck_hu10180;Load Truck
load_truck_hu10181;Load Truck
load_truck_hu10183;Load Truck
load_truck_hu10193;Load Truck
collect_hu10184;Collect Goods
collect_hu10186;Collect Goods
load_truck_hu10184;Load Truck
load_truck_hu10186;Load Truck
collect_hu10187;Collect Goods
order_crs_td578;Order Empty Containers
reg_co585;Register Customer Order
depart_vh90;Depart
collect_hu10190;Collect Goods
load_truck_hu10187;Load Truck
collect_hu10188;Collect Goods
load_truck_hu10190;Load Truck
load_truck_hu10188;Load Truck
collect_hu10191;Collect Goods
load_truck_hu10191;Load Truck
drive_term_cr1919;Drive to Terminal
weigh_cr1919;Weigh
stock_cr1919;Place in Stock
drive_term_cr1917;Drive to Terminal
weigh_cr1917;Weigh
stock_cr1917;Place in Stock
drive_term_cr1900;Drive to Terminal
weigh_cr1900;Weigh
stock_cr1900;Place in Stock
create_td579;Create Transport Document
book_vehs_td579;Book Vehicles
create_td580;Create Transport Document
reg_co586;Register Customer Order
create_td581;Create Transport Document
order_crs_td579;Order Empty Containers
pick_cr1948;Pick Up Empty Container
collect_hu10200;Collect Goods
pick_cr1927;Pick Up Empty Container
pick_cr1941;Pick Up Empty Container
pick_cr1944;Pick Up Empty Container
pick_cr1855;Pick Up Empty Container
pick_cr1916;Pick Up Empty Container
book_vehs_td580;Book Vehicles
to_bay_cr1895;Bring to Loading Bay
to_bay_cr1882;Bring to Loading Bay
load_veh_cr1895;Load to Vehicle
to_bay_cr1904;Bring to Loading Bay
to_bay_cr1935;Bring to Loading Bay
load_veh_cr1882;Load to Vehicle
collect_hu10210;Collect Goods
collect_hu10196;Collect Goods
collect_hu10199;Collect Goods
collect_hu10209;Collect Goods
collect_hu10228;Collect Goods
collect_hu10203;Collect Goods
load_truck_hu10199;Load Truck
load_truck_hu10200;Load Truck
load_truck_hu10196;Load Truck
collect_hu10215;Collect Goods
load_truck_hu10203;Load Truck
load_truck_hu10215;Load Truck
collect_hu10198;Collect Goods
collect_hu10197;Collect Goods
load_truck_hu10198;Load Truck
collect_hu10217;Collect Goods
load_truck_hu10197;Load Truck
load_truck_hu10217;Load Truck
collect_hu10208;Collect Goods
to_bay_cr1894;Bring to Loading Bay
load_veh_cr1904;Load to Vehicle
to_bay_cr1909;Bring to Loading Bay
load_veh_cr1894;Load to Vehicle
to_bay_cr1932;Bring to Loading Bay
load_veh_cr1935;Load to Vehicle
to_bay_cr1881;Bring to Loading Bay
load_veh_cr1909;Load to Vehicle
order_crs_td580;Order Empty Containers
load_truck_hu10228;Load Truck
to_bay_cr1910;Bring to Loading Bay
load_veh_cr1932;Load to Vehicle
to_bay_cr1897;Bring to Loading Bay
load_veh_cr1881;Load to Vehicle
to_bay_cr1903;Bring to Loading Bay
book_vehs_td581;Book Vehicles
load_veh_cr1897;Load to Vehicle
load_veh_cr1910;Load to Vehicle
to_bay_cr1902;Bring to Loading Bay
to_bay_cr1884;Bring to Loading Bay
load_veh_cr1903;Load to Vehicle
to_bay_cr1934;Bring to Loading Bay
load_veh_cr1902;Load to Vehicle
to_bay_cr1873;Bring to Loading Bay
load_veh_cr1934;Load to Vehicle
collect_hu10222;Collect Goods
collect_hu10201;Collect Goods
load_truck_hu10222;Load Truck
load_truck_hu10208;Load Truck
load_truck_hu10201;Load Truck
collect_hu10218;Collect Goods
load_truck_hu10210;Load Truck
load_truck_hu10218;Load Truck
collect_hu10225;Collect Goods
load_truck_hu10209;Load Truck
load_truck_hu10225;Load Truck
collect_hu10230;Collect Goods
collect_hu10205;Collect Goods
load_truck_hu10230;Load Truck
load_truck_hu10205;Load Truck
collect_hu10223;Collect Goods
load_truck_hu10223;Load Truck
collect_hu10214;Collect Goods
load_truck_hu10214;Load Truck
collect_hu10207;Collect Goods
collect_hu10213;Collect Goods
load_truck_hu10207;Load Truck
collect_hu10227;Collect Goods
load_truck_hu10213;Load Truck
collect_hu10216;Collect Goods
load_truck_hu10227;Load Truck
load_truck_hu10216;Load Truck
collect_hu10220;Collect Goods
collect_hu10224;Collect Goods
load_truck_hu10220;Load Truck
reg_co587;Register Customer Order
collect_hu10206;Collect Goods
load_truck_hu10224;Load Truck
collect_hu10195;Collect Goods
load_truck_hu10206;Load Truck
load_truck_hu10195;Load Truck
collect_hu10202;Collect Goods
load_truck_hu10202;Load Truck
collect_hu10212;Collect Goods
to_bay_cr1933;Bring to Loading Bay
load_veh_cr1884;Load to Vehicle
to_bay_cr1911;Bring to Loading Bay
load_veh_cr1873;Load to Vehicle
to_bay_cr1883;Bring to Loading Bay
load_veh_cr1911;Load to Vehicle
load_veh_cr1933;Load to Vehicle
to_bay_cr1875;Bring to Loading Bay
to_bay_cr1912;Bring to Loading Bay
load_veh_cr1883;Load to Vehicle
load_veh_cr1912;Load to Vehicle
load_veh_cr1875;Load to Vehicle
to_bay_cr1896;Bring to Loading Bay
load_veh_cr1896;Load to Vehicle
to_bay_cr1936;Bring to Loading Bay
load_veh_cr1936;Load to Vehicle
order_crs_td581;Order Empty Containers
drive_term_cr1944;Drive to Terminal
pick_cr1952;Pick Up Empty Container
weigh_cr1944;Weigh
stock_cr1944;Place in Stock
load_truck_hu10212;Load Truck
collect_hu10204;Collect Goods
drive_term_cr1948;Drive to Terminal
pick_cr1959;Pick Up Empty Container
collect_hu10211;Collect Goods
load_truck_hu10204;Load Truck
weigh_cr1948;Weigh
stock_cr1948;Place in Stock
load_truck_hu10211;Load Truck
collect_hu10234;Collect Goods
collect_hu10235;Collect Goods
collect_hu10229;Collect Goods
drive_term_cr1927;Drive to Terminal
weigh_cr1927;Weigh
collect_hu10236;Collect Goods
load_truck_hu10229;Load Truck
stock_cr1927;Place in Stock
drive_term_cr1941;Drive to Terminal
collect_hu10231;Collect Goods
collect_hu10219;Collect Goods
weigh_cr1941;Weigh
load_truck_hu10219;Load Truck
collect_hu10233;Collect Goods
stock_cr1941;Place in Stock
collect_hu10221;Collect Goods
collect_hu10232;Collect Goods
load_truck_hu10221;Load Truck
collect_hu10226;Collect Goods
load_truck_hu10226;Load Truck
collect_hu10237;Collect Goods
load_truck_hu10231;Load Truck
drive_term_cr1952;Drive to Terminal
weigh_cr1952;Weigh
stock_cr1952;Place in Stock
load_truck_hu10233;Load Truck
load_truck_hu10235;Load Truck
load_truck_hu10236;Load Truck
load_truck_hu10234;Load Truck
load_truck_hu10232;Load Truck
load_truck_hu10237;Load Truck
drive_term_cr1855;Drive to Terminal
weigh_cr1855;Weigh
stock_cr1855;Place in Stock
drive_term_cr1916;Drive to Terminal
weigh_cr1916;Weigh
stock_cr1916;Place in Stock
pick_cr1890;Pick Up Empty Container
collect_hu10240;Collect Goods
collect_hu10242;Collect Goods
collect_hu10243;Collect Goods
reg_co588;Register Customer Order
collect_hu10238;Collect Goods
collect_hu10239;Collect Goods
collect_hu10241;Collect Goods
load_truck_hu10242;Load Truck
load_truck_hu10238;Load Truck
load_truck_hu10243;Load Truck
load_truck_hu10239;Load Truck
create_td582;Create Transport Document
load_truck_hu10240;Load Truck
create_td583;Create Transport Document
drive_term_cr1959;Drive to Terminal
weigh_cr1959;Weigh
stock_cr1959;Place in Stock
load_truck_hu10241;Load Truck
book_vehs_td582;Book Vehicles
book_vehs_td583;Book Vehicles
pick_cr1966;Pick Up Empty Container
collect_hu10248;Collect Goods
collect_hu10244;Collect Goods
collect_hu10245;Collect Goods
pick_cr1961;Pick Up Empty Container
collect_hu10247;Collect Goods
reg_co589;Register Customer Order
pick_cr1951;Pick Up Empty Container
pick_cr1964;Pick Up Empty Container
pick_cr1962;Pick Up Empty Container
load_truck_hu10245;Load Truck
load_truck_hu10244;Load Truck
load_truck_hu10248;Load Truck
order_crs_td583;Order Empty Containers
load_truck_hu10247;Load Truck
collect_hu10250;Collect Goods
collect_hu10265;Collect Goods
load_truck_hu10265;Load Truck
collect_hu10258;Collect Goods
load_truck_hu10250;Load Truck
collect_hu10252;Collect Goods
load_truck_hu10258;Load Truck
drive_term_cr1890;Drive to Terminal
pick_cr1854;Pick Up Empty Container
weigh_cr1890;Weigh
load_truck_hu10252;Load Truck
collect_hu10275;Collect Goods
stock_cr1890;Place in Stock
collect_hu10277;Collect Goods
collect_hu10274;Collect Goods
collect_hu10269;Collect Goods
load_truck_hu10269;Load Truck
collect_hu10276;Collect Goods
order_crs_td582;Order Empty Containers
load_truck_hu10277;Load Truck
load_truck_hu10275;Load Truck
load_truck_hu10274;Load Truck
create_td584;Create Transport Document
load_truck_hu10276;Load Truck
collect_hu10271;Collect Goods
load_truck_hu10271;Load Truck
collect_hu10264;Collect Goods
depart_vh91;Depart
book_vehs_td584;Book Vehicles
collect_hu10255;Collect Goods
load_truck_hu10264;Load Truck
reg_co590;Register Customer Order
collect_hu10263;Collect Goods
load_truck_hu10255;Load Truck
collect_hu10253;Collect Goods
load_truck_hu10263;Load Truck
collect_hu10267;Collect Goods
load_truck_hu10253;Load Truck
load_truck_hu10267;Load Truck
collect_hu10262;Collect Goods
collect_hu10272;Collect Goods
load_truck_hu10262;Load Truck
load_truck_hu10272;Load Truck
collect_hu10251;Collect Goods
collect_hu10256;Collect Goods
load_truck_hu10251;Load Truck
load_truck_hu10256;Load Truck
collect_hu10279;Collect Goods
collect_hu10273;Collect Goods
load_truck_hu10279;Load Truck
collect_hu10270;Collect Goods
load_truck_hu10273;Load Truck
collect_hu10249;Collect Goods
load_truck_hu10270;Load Truck
collect_hu10259;Collect Goods
load_truck_hu10249;Load Truck
load_truck_hu10259;Load Truck
collect_hu10260;Collect Goods
load_truck_hu10260;Load Truck
collect_hu10257;Collect Goods
collect_hu10254;Collect Goods
load_truck_hu10257;Load Truck
collect_hu10246;Collect Goods
load_truck_hu10254;Load Truck
collect_hu10278;Collect Goods
load_truck_hu10246;Load Truck
collect_hu10268;Collect Goods
load_truck_hu10278;Load Truck
collect_hu10266;Collect Goods
load_truck_hu10268;Load Truck
collect_hu10261;Collect Goods
load_truck_hu10266;Load Truck
load_truck_hu10261;Load Truck
drive_term_cr1962;Drive to Terminal
drive_term_cr1951;Drive to Terminal
weigh_cr1962;Weigh
weigh_cr1951;Weigh
stock_cr1962;Place in Stock
stock_cr1951;Place in Stock
drive_term_cr1961;Drive to Terminal
weigh_cr1961;Weigh
stock_cr1961;Place in Stock
drive_term_cr1964;Drive to Terminal
weigh_cr1964;Weigh
order_crs_td584;Order Empty Containers
collect_hu10282;Collect Goods
pick_cr1974;Pick Up Empty Container
stock_cr1964;Place in Stock
collect_hu10284;Collect Goods
collect_hu10283;Collect Goods
collect_hu10281;Collect Goods
collect_hu10285;Collect Goods
drive_term_cr1966;Drive to Terminal
weigh_cr1966;Weigh
stock_cr1966;Place in Stock
drive_term_cr1854;Drive to Terminal
weigh_cr1854;Weigh
stock_cr1854;Place in Stock
load_truck_hu10281;Load Truck
load_truck_hu10284;Load Truck
collect_hu10280;Collect Goods
reg_co591;Register Customer Order
load_truck_hu10283;Load Truck
load_truck_hu10285;Load Truck
create_td585;Create Transport Document
load_truck_hu10280;Load Truck
load_truck_hu10282;Load Truck
collect_hu10287;Collect Goods
pick_cr1972;Pick Up Empty Container
collect_hu10288;Collect Goods
collect_hu10289;Collect Goods
collect_hu10290;Collect Goods
collect_hu10286;Collect Goods
load_truck_hu10286;Load Truck
load_truck_hu10290;Load Truck
load_truck_hu10288;Load Truck
load_truck_hu10287;Load Truck
drive_term_cr1974;Drive to Terminal
weigh_cr1974;Weigh
load_truck_hu10289;Load Truck
book_vehs_td585;Book Vehicles
drive_term_cr1972;Drive to Terminal
reg_co592;Register Customer Order
weigh_cr1972;Weigh
stock_cr1972;Place in Stock
stock_cr1974;Place in Stock
create_td586;Create Transport Document
book_vehs_td586;Book Vehicles
pick_cr1945;Pick Up Empty Container
collect_hu10294;Collect Goods
collect_hu10293;Collect Goods
collect_hu10295;Collect Goods
collect_hu10292;Collect Goods
collect_hu10291;Collect Goods
collect_hu10296;Collect Goods
load_truck_hu10296;Load Truck
load_truck_hu10292;Load Truck
load_truck_hu10295;Load Truck
load_truck_hu10293;Load Truck
load_truck_hu10291;Load Truck
load_truck_hu10294;Load Truck
order_crs_td585;Order Empty Containers
pick_cr1977;Pick Up Empty Container
collect_hu10301;Collect Goods
collect_hu10298;Collect Goods
collect_hu10300;Collect Goods
collect_hu10297;Collect Goods
collect_hu10299;Collect Goods
create_td587;Create Transport Document
collect_hu10302;Collect Goods
pick_cr1947;Pick Up Empty Container
book_vehs_td587;Book Vehicles
load_truck_hu10302;Load Truck
drive_term_cr1945;Drive to Terminal
load_truck_hu10297;Load Truck
weigh_cr1945;Weigh
stock_cr1945;Place in Stock
load_truck_hu10298;Load Truck
load_truck_hu10301;Load Truck
create_td588;Create Transport Document
book_vehs_td588;Book Vehicles
reg_co593;Register Customer Order
drive_term_cr1947;Drive to Terminal
weigh_cr1947;Weigh
stock_cr1947;Place in Stock
load_truck_hu10299;Load Truck
order_crs_td586;Order Empty Containers
order_crs_td588;Order Empty Containers
load_truck_hu10300;Load Truck
order_crs_td587;Order Empty Containers
drive_term_cr1977;Drive to Terminal
reg_co594;Register Customer Order
weigh_cr1977;Weigh
collect_hu10306;Collect Goods
pick_cr1960;Pick Up Empty Container
collect_hu10303;Collect Goods
stock_cr1977;Place in Stock
collect_hu10304;Collect Goods
collect_hu10305;Collect Goods
to_bay_cr1977;Bring to Loading Bay
load_veh_cr1977;Load to Vehicle
to_bay_cr1892;Bring to Loading Bay
load_veh_cr1892;Load to Vehicle
load_truck_hu10303;Load Truck
to_bay_cr1914;Bring to Loading Bay
load_truck_hu10305;Load Truck
load_veh_cr1914;Load to Vehicle
load_truck_hu10306;Load Truck
to_bay_cr1926;Bring to Loading Bay
load_truck_hu10304;Load Truck
load_veh_cr1926;Load to Vehicle
to_bay_cr1913;Bring to Loading Bay
to_bay_cr1857;Bring to Loading Bay
load_veh_cr1913;Load to Vehicle
to_bay_cr1855;Bring to Loading Bay
load_veh_cr1857;Load to Vehicle
to_bay_cr1916;Bring to Loading Bay
to_bay_cr1917;Bring to Loading Bay
load_veh_cr1855;Load to Vehicle
to_bay_cr1966;Bring to Loading Bay
load_veh_cr1916;Load to Vehicle
to_bay_cr1927;Bring to Loading Bay
load_veh_cr1966;Load to Vehicle
load_veh_cr1927;Load to Vehicle
to_bay_cr1856;Bring to Loading Bay
to_bay_cr1893;Bring to Loading Bay
load_veh_cr1917;Load to Vehicle
load_veh_cr1893;Load to Vehicle
to_bay_cr1854;Bring to Loading Bay
load_veh_cr1856;Load to Vehicle
load_veh_cr1854;Load to Vehicle
to_bay_cr1928;Bring to Loading Bay
to_bay_cr1901;Bring to Loading Bay
load_veh_cr1928;Load to Vehicle
to_bay_cr1888;Bring to Loading Bay
to_bay_cr1974;Bring to Loading Bay
load_veh_cr1901;Load to Vehicle
to_bay_cr1900;Bring to Loading Bay
load_veh_cr1888;Load to Vehicle
load_veh_cr1974;Load to Vehicle
to_bay_cr1886;Bring to Loading Bay
to_bay_cr1915;Bring to Loading Bay
load_veh_cr1900;Load to Vehicle
load_veh_cr1915;Load to Vehicle
to_bay_cr1885;Bring to Loading Bay
load_veh_cr1886;Load to Vehicle
load_veh_cr1885;Load to Vehicle
drive_term_cr1960;Drive to Terminal
weigh_cr1960;Weigh
stock_cr1960;Place in Stock
create_td589;Create Transport Document
reg_co595;Register Customer Order
book_vehs_td589;Book Vehicles
collect_hu10310;Collect Goods
pick_cr1958;Pick Up Empty Container
collect_hu10311;Collect Goods
collect_hu10309;Collect Goods
collect_hu10307;Collect Goods
collect_hu10312;Collect Goods
collect_hu10308;Collect Goods
load_truck_hu10309;Load Truck
load_truck_hu10310;Load Truck
load_truck_hu10307;Load Truck
load_truck_hu10312;Load Truck
load_truck_hu10308;Load Truck
load_truck_hu10311;Load Truck
drive_term_cr1958;Drive to Terminal
weigh_cr1958;Weigh
stock_cr1958;Place in Stock
reg_co596;Register Customer Order
collect_hu10315;Collect Goods
pick_cr1949;Pick Up Empty Container
pick_cr1979;Pick Up Empty Container
collect_hu10321;Collect Goods
pick_cr1965;Pick Up Empty Container
reg_co597;Register Customer Order
pick_cr1975;Pick Up Empty Container
pick_cr1967;Pick Up Empty Container
collect_hu10334;Collect Goods
collect_hu10313;Collect Goods
order_crs_td589;Order Empty Containers
pick_cr1990;Pick Up Empty Container
collect_hu10342;Collect Goods
load_truck_hu10321;Load Truck
collect_hu10340;Collect Goods
collect_hu10335;Collect Goods
load_truck_hu10340;Load Truck
load_truck_hu10342;Load Truck
load_truck_hu10315;Load Truck
load_truck_hu10313;Load Truck
load_truck_hu10335;Load Truck
collect_hu10316;Collect Goods
load_truck_hu10334;Load Truck
load_truck_hu10316;Load Truck
collect_hu10339;Collect Goods
collect_hu10314;Collect Goods
load_truck_hu10339;Load Truck
depart_vh92;Depart
collect_hu10317;Collect Goods
load_truck_hu10314;Load Truck
load_truck_hu10317;Load Truck
collect_hu10319;Collect Goods
collect_hu10325;Collect Goods
load_truck_hu10319;Load Truck
load_truck_hu10325;Load Truck
collect_hu10330;Collect Goods
collect_hu10329;Collect Goods
load_truck_hu10330;Load Truck
collect_hu10337;Collect Goods
load_truck_hu10329;Load Truck
load_truck_hu10337;Load Truck
collect_hu10318;Collect Goods
drive_term_cr1949;Drive to Terminal
pick_cr1988;Pick Up Empty Container
collect_hu10331;Collect Goods
load_truck_hu10318;Load Truck
weigh_cr1949;Weigh
collect_hu10332;Collect Goods
load_truck_hu10331;Load Truck
stock_cr1949;Place in Stock
load_truck_hu10332;Load Truck
collect_hu10326;Collect Goods
collect_hu10341;Collect Goods
load_truck_hu10326;Load Truck
load_truck_hu10341;Load Truck
collect_hu10328;Collect Goods
collect_hu10345;Collect Goods
load_truck_hu10328;Load Truck
collect_hu10333;Collect Goods
collect_hu10347;Collect Goods
load_truck_hu10333;Load Truck
load_truck_hu10345;Load Truck
collect_hu10324;Collect Goods
load_truck_hu10347;Load Truck
create_td590;Create Transport Document
reg_co598;Register Customer Order
book_vehs_td590;Book Vehicles
collect_hu10344;Collect Goods
load_truck_hu10324;Load Truck
load_truck_hu10344;Load Truck
collect_hu10348;Collect Goods
collect_hu10349;Collect Goods
load_truck_hu10348;Load Truck
collect_hu10336;Collect Goods
load_truck_hu10349;Load Truck
collect_hu10322;Collect Goods
load_truck_hu10336;Load Truck
load_truck_hu10322;Load Truck
collect_hu10346;Collect Goods
collect_hu10343;Collect Goods
load_truck_hu10346;Load Truck
collect_hu10320;Collect Goods
load_truck_hu10343;Load Truck
collect_hu10338;Collect Goods
load_truck_hu10320;Load Truck
load_truck_hu10338;Load Truck
collect_hu10327;Collect Goods
load_truck_hu10327;Load Truck
collect_hu10323;Collect Goods
drive_term_cr1988;Drive to Terminal
pick_cr1982;Pick Up Empty Container
collect_hu10354;Collect Goods
load_truck_hu10323;Load Truck
collect_hu10352;Collect Goods
weigh_cr1988;Weigh
collect_hu10353;Collect Goods
drive_term_cr1975;Drive to Terminal
pick_cr1954;Pick Up Empty Container
stock_cr1988;Place in Stock
collect_hu10360;Collect Goods
weigh_cr1975;Weigh
collect_hu10355;Collect Goods
collect_hu10358;Collect Goods
drive_term_cr1967;Drive to Terminal
pick_cr1981;Pick Up Empty Container
collect_hu10357;Collect Goods
stock_cr1975;Place in Stock
weigh_cr1967;Weigh
order_crs_td590;Order Empty Containers
collect_hu10351;Collect Goods
stock_cr1967;Place in Stock
collect_hu10361;Collect Goods
drive_term_cr1965;Drive to Terminal
collect_hu10362;Collect Goods
collect_hu10364;Collect Goods
weigh_cr1965;Weigh
stock_cr1965;Place in Stock
load_truck_hu10354;Load Truck
load_truck_hu10355;Load Truck
load_truck_hu10351;Load Truck
load_truck_hu10353;Load Truck
load_truck_hu10352;Load Truck
pick_cr1950;Pick Up Empty Container
drive_term_cr1990;Drive to Terminal
load_truck_hu10360;Load Truck
weigh_cr1990;Weigh
drive_term_cr1979;Drive to Terminal
load_truck_hu10361;Load Truck
load_truck_hu10357;Load Truck
collect_hu10350;Collect Goods
weigh_cr1979;Weigh
stock_cr1990;Place in Stock
load_truck_hu10358;Load Truck
stock_cr1979;Place in Stock
collect_hu10373;Collect Goods
load_truck_hu10350;Load Truck
pick_cr1989;Pick Up Empty Container
pick_cr1968;Pick Up Empty Container
reg_co599;Register Customer Order
collect_hu10371;Collect Goods
load_truck_hu10373;Load Truck
collect_hu10369;Collect Goods
load_truck_hu10371;Load Truck
collect_hu10359;Collect Goods
load_truck_hu10369;Load Truck
load_truck_hu10359;Load Truck
collect_hu10377;Collect Goods
collect_hu10363;Collect Goods
drive_term_cr1982;Drive to Terminal
pick_cr1970;Pick Up Empty Container
to_bay_cr1908;Bring to Loading Bay
collect_hu10356;Collect Goods
to_bay_cr1919;Bring to Loading Bay
to_bay_cr1866;Bring to Loading Bay
collect_hu10385;Collect Goods
load_truck_hu10356;Load Truck
load_veh_cr1908;Load to Vehicle
weigh_cr1982;Weigh
stock_cr1982;Place in Stock
load_truck_hu10363;Load Truck
create_td591;Create Transport Document
load_truck_hu10377;Load Truck
load_veh_cr1866;Load to Vehicle
collect_hu10365;Collect Goods
load_truck_hu10385;Load Truck
to_bay_cr1918;Bring to Loading Bay
collect_hu10390;Collect Goods
load_truck_hu10362;Load Truck
load_truck_hu10365;Load Truck
load_truck_hu10364;Load Truck
drive_term_cr1954;Drive to Terminal
pick_cr1955;Pick Up Empty Container
book_vehs_td591;Book Vehicles
load_veh_cr1919;Load to Vehicle
load_veh_cr1918;Load to Vehicle
to_bay_cr1948;Bring to Loading Bay
to_bay_cr1865;Bring to Loading Bay
collect_hu10396;Collect Goods
load_truck_hu10390;Load Truck
collect_hu10383;Collect Goods
load_truck_hu10396;Load Truck
load_truck_hu10383;Load Truck
collect_hu10392;Collect Goods
load_truck_hu10392;Load Truck
collect_hu10397;Collect Goods
collect_hu10382;Collect Goods
load_truck_hu10397;Load Truck
load_truck_hu10382;Load Truck
collect_hu10384;Collect Goods
collect_hu10378;Collect Goods
load_truck_hu10384;Load Truck
collect_hu10376;Collect Goods
load_truck_hu10378;Load Truck
collect_hu10395;Collect Goods
load_truck_hu10376;Load Truck
collect_hu10386;Collect Goods
load_truck_hu10395;Load Truck
load_truck_hu10386;Load Truck
collect_hu10370;Collect Goods
load_truck_hu10370;Load Truck
collect_hu10389;Collect Goods
collect_hu10367;Collect Goods
load_truck_hu10389;Load Truck
load_truck_hu10367;Load Truck
collect_hu10374;Collect Goods
collect_hu10391;Collect Goods
load_truck_hu10374;Load Truck
collect_hu10387;Collect Goods
load_truck_hu10391;Load Truck
load_veh_cr1948;Load to Vehicle
to_bay_cr1937;Bring to Loading Bay
load_veh_cr1865;Load to Vehicle
to_bay_cr1890;Bring to Loading Bay
collect_hu10375;Collect Goods
load_truck_hu10387;Load Truck
collect_hu10381;Collect Goods
load_truck_hu10375;Load Truck
load_veh_cr1937;Load to Vehicle
to_bay_cr1949;Bring to Loading Bay
create_td592;Create Transport Document
create_td593;Create Transport Document
reg_co600;Register Customer Order
to_bay_cr1889;Bring to Loading Bay
load_veh_cr1890;Load to Vehicle
weigh_cr1954;Weigh
stock_cr1954;Place in Stock
load_veh_cr1889;Load to Vehicle
book_vehs_td592;Book Vehicles
to_bay_cr1907;Bring to Loading Bay
to_bay_cr1891;Bring to Loading Bay
load_veh_cr1949;Load to Vehicle
load_veh_cr1891;Load to Vehicle
load_veh_cr1907;Load to Vehicle
load_truck_hu10381;Load Truck
collect_hu10366;Collect Goods
collect_hu10380;Collect Goods
load_truck_hu10366;Load Truck
collect_hu10379;Collect Goods
load_truck_hu10380;Load Truck
book_vehs_td593;Book Vehicles
collect_hu10394;Collect Goods
load_truck_hu10379;Load Truck
collect_hu10388;Collect Goods
load_truck_hu10394;Load Truck
collect_hu10393;Collect Goods
load_truck_hu10388;Load Truck
collect_hu10368;Collect Goods
load_truck_hu10393;Load Truck
